transaction_reference_id,party_role,party_info_unstructured,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_unit,parsed_address_postal_code,parsed_address_city,parsed_address_state,parsed_address_country,party_iban,party_phone,external_id
27e66f92e3d85a2399589756175faf47,BENE,t. pattel east sonyaburgh whitakermouth 16715 uzbekistan,t. pattel,,,,16715,,,uzbekistan,GB67HMTJ19067110045504,021481310470153,35002700
71623de487acb0fc467abf3195735142,BENE,"kelle, villegas and stein 86553 brown mountain south willieborough south stevenstad 47241 romania","kelle, villegas and stein",brown mountain south willieborough south stevenstad,86553,,47241,,,romania,GB49HHTK25579263648867,,35005988
8e69d2c70b654e714e086b7b2e5c50d6,BENE,sierra mccoy 8740 jennifer fall west jamesfort victoriahaven +1-191-2512,sierra mccoy,jennifer fall west jamesfort victoriahaven,+1-191-2512,,,,,,,0041321411329213800,25011480
9f85219ed8b632f28f00598fb808a9e3,BENE,tammy 151 kelley rapids suite 945 perkinstown 01710 western sahara,tammy,kelley rapids,151,suite 945,01710,perkinstown,western sahara,,,,30008055
9a30922545c77c8619748c445c2bd85e,ORG,crystal dixon waltercille 52059,crystal dixon,waltercille,,,52059,,,,GB95MEEC24860734299699,,25027260
44d9a25f05d664ef10cd268548a22bff,ORG,jr. brian warren jr. 483 samantha court new williamburgh south emilytown andorra,jr. brian warren jr.,samantha court new williamburgh south,483,,,emilytown,,andorra,GB57UDIA73554562139975,,35006255
5050920c6ed198992e5e368ce5aedfd2,ORG,hpkins caitlin caitlin iii macedoniia lewiwville 95696 norh,hpkins caitlin caitlin iii,norh,95696,,,,,,GB93YJCI95926504826025,947571938011895,40000849
3f9cb209d5fa236760e91b24c6b06acb,BENE,jennifer thompson 3511 philip isle kennethhaven 16589 bahrain,jennifer thompson,philip isle kennethhaven,3511,,16589,,,bahrain,GB10ZXBF96964462961722,008807656375949,25040449
bfe2dbe10e1b36f2e523fb7226e1736a,ORG,"foster, perez and miller 497578867 8523 jeffrey light apt. 889 77005 holy see (vatican city state)","foster, perez and miller",jeffrey light,8523,apt. 889,77005,,,,GB94TWGL25356433607202,,10417129
b10618a7624535c7a92ef46bd084a6a0,ORG,kris tn mahoney jr. p.o. box 999 4946 justun ln. port stephen 15563 macao,kris tn mahoney jr.,justun ln. port stephen,4946,,15563,macao,,,GB86AIIV87178885401514,,70017018
8375f068e0b32c086d58a8873668a552,ORG,k. anderson 0264 thomas walk apt. 783 north rebecca johnsonside 04788 saint lucia,k. anderson,north rebecca johnsonside,0264,apt. 783,04788,,,saint lucia,GB45FGZI11180513636636,00418189725571,25017574
2b214b0c03313792ce9d383b251a3b82,ORG,ms. emily bryant jr. 4643 bracee keys south lorraineberg 30844 venezuela,ms. emily bryant jr.,bracee keys south lorraineberg,4643,,30844,,,venezuela,,,30014721
f3ab0c26903e4272b73e321d51b4f86e,ORG,"murphy, thornton and robinson 86718 albania","murphy, thornton and robinson",albania,86718,,,,,,GB68BEAE56575377426044,0015574116020956,10418472
2afcaf16eebfb74026ba03e377b9916d,BENE,"delgado ane , sons group 4884 billy crescent apt. 106 new new marisa 97181 marshall islands","delgado ane , sons group",new new marisa,4884,apt. 106,97181,,,marshall islands,,2542012407979,25033383
735d3bd3666802f1cb2b9d96f503a1fb,BENE,kathryn lewis 590 patterson island east dariusmouth micronesia,kathryn lewis,patterson island east dariusmouth,590,,,,,micronesia,GB03DMYT92619315689686,,25010732
35c264c823e8d0053ad78f9303c59902,BENE,lynch-cerpenter 34721 islands perezhaven vincentfurt,lynch-cerpenter,islands perezhaven vincentfurt,34721,,,,,,,0014744543675,90016984
607b972cf65d76dcaf5b4c1d1fa8fe04,ORG,"thompson, reed and simon 063 063 michael springs moralesberg syrian arab republic 543336571","thompson, reed and simon",michael springs moralesberg,063 063,,543336571,,,syrian arab republic,GB76WHPR04430008037715,009714878084395,10356995
dae7c5f75db2249a36fcc50fb7189667,BENE,riley rogers hayesshire,riley rogers,hayesshire,,,,,,,GB68FHPS26872446298019,,35005860
6e8668c6aa533b424b83fe17e27e0b96,ORG,d.f. joshua jr. 56471 lee vista apt. 372 hayesside ambertown angola,d.f. joshua jr.,hayesside,56471,apt. 372,,ambertown,,angola,GB08MPCT74936820400646,09137201051,35002059
2a2d124116dafa00323d47e74c044c89,ORG,antonio austin md 51270 samuel ports apt. 988 kellifort mccartychester brunei darussalam,antonio austin md,samuel ports,51270,apt. 988,,kellifort mccartychester,,brunei darussalam,GB13PNKG74642758324981,00985075103782,25003021
5f5f1f1172fc4e579647625758408ed9,ORG,jennifer dennis sr. 69731vietnam port port christopher,jennifer dennis sr.,,,,,,,,GB20UATJ34020893512922,,20005176
35659b81f5fcd87074668dc429ccf0c1,BENE,huntarshaw ii smithview0 8473 +1-555-2791,huntarshaw ii,,8473 +1-555-2791,,,,,,GB29LQUC45463506842468,002167953049888,90023147
2a447d8d54a51a3e1aa39ee674368b04,ORG,travis pitts jr. south lawrenceshire,travis pitts jr.,south lawrenceshire,,,,,,,,,30001855
6bd9c461b35e494a97d93b5336b6bb64,BENE,j. thompson lucasberg guinea-bissau,j. thompson,,,,,lucasberg,,guinea-bissau,GB85UVJM99480005288450,,25022365
a38e6a36817106d844cb6f53264bd79f,ORG,"pamela short 48109 sarah springs apt. 079 angelachester , cameronland 72221 saint lucia +1-713-3623",pamela short,saint lucia,+1-713-3623,apt. 079,,angelachester,,,GB39TZZW11005328610478,0016356676898,25023678
92f15fbaa28a2c732f45b3b66c74d093,BENE,"brewer, . williams and merritt inc. 3947 rodriguez trafficway port tammytown west jacob 17252 israel","brewer, . williams and merritt inc.",rodriguez trafficway port tammytown west jacob,3947,,17252,,,israel,GB11MGCT67160068999488,0041642604317091525,30000404
1d5cec40443883ed552fea7de100597b,ORG,rogeert edwards new gregory 76471,rogeert edwards,,76471,,,,,,GB15KCXS34916272311156,004157358338992812,25022868
3521ebcbff25887ae77f4448065206e4,ORG,lupez ltd 505 ramirez flat new karen 55943 united states virgin islands,lupez ltd,ramirez flat new karen,505,,55943,,,united states virgin islands,,00126456023807101,35006672
9fa23e11bd2b92f8a95d977df079de8f,BENE,z. bridges iii d647960 east kevinport 66619,z. bridges iii,,,,66619,,,,GB83SHHH99749651900872,0014916716945,40008664
13a7c32a97ceac375b27655bd78bfff9,BENE,group cooper c4829 2501 mack drive apt. 533 santanafurt santamafurt 3495,group cooper,santamafurt,3495,apt. 533,,santanafurt,,,GB95LEWG83662148347536,,30021799
5e8b82e078bac486d538cb466fdf0622,ORG,mrs. kristina carlson ii 1784 jennifer hollow suite 165w est alison 38120 canadaa,mrs. kristina carlson ii,canadaa,38120,,,,,,GB03IUOB48794915212975,00416014298917,90007678
50ffb551de1b3ae58320712dbc31d8db,BENE,christina graham jr. taiwan 77449 77449 robert hill 25481,christina graham jr.,robert hill,77449,,25481,,,,,,40018295
c618d4334a2029af4802f7379a3ef62e,ORG,"lewes, dominguez and allison islands 726 segh ports apt. 093 west rebecca cassandrachester british virgin","lewes, dominguez and allison",segh ports,726,apt. 093,,,,,,,25004425
2ee8f2c9382331246d89c1aae81c7790,ORG,stokes-white 86008 hammond divide apt. 065 west veronicabury,stokes-white,hammond divide apt. 065 west veronicabury,86008,,,,,,GB39NZBT34931998527307,,10341858
db40aa0ad1d6b5d1932937b789cf47c3,BENE,sons wilianms and ne jacquelineton 10685 benin,sons wilianms and,ne jacquelineton,,,10685,,,benin,GB06INYX71875984128973,6146569039,35024058
52b8e6f2916cbdb6d52af2bc6d6d2c1e,ORG,williams-lindsey 731 danny ridge aaronport thomasberg tuvalu,williams-lindsey,danny ridge aaronport,731,,,thomasberg,,tuvalu,GB32JITC22038442355486,2493582198,10508692
0e3aa615d4c76f6dd95e5e709e6954ba,BENE,"kaufman, anderson and morales smithshire malawi","kaufman, anderson and morales",,,,,smithshire,,malawi,GB64GWXK56311029256380,008112682015299840,10275702
cf6f8d15cbfce608031f6f52a5379ec9,BENE,eric brown 0686 bishop fort davidfort new josephmouth 63589 turkey,eric brown,turkey,63589,,,,,,GB60ZUMS93376871294958,000137249454455105,35026838
e52f5aeff0df96228d957098c13f1d7a,BENE,nicholas meyers 0230 randall pike apt. 273 williammouth 76710 tanzania,nicholas meyers,randall pike,0230,apt. 273,76710,williammouth,,tanzania,GB90QTFN48262233642516,00413864762439211,35006308
3329eeb2c313a645548927bf743e29a8,ORG,perez l.t.d. l.t.d. 07331 james shoal apt. 693 port michaelstad jamaica,perez l.t.d. l.t.d.,james shoal,07331,apt. 693,,port michaelstad,,jamaica,GB30GLFZ41299483201214,,10163959
d9865a040a8f5974ae21041191e6ec5a,ORG,bradley-hill reunion,bradley-hill,,,,,,, reunion,GB33FTZF34004042535938,00417166218228575,10293890
5893243fa0cd9b3a30e9580d898a367b,ORG,brandon moore emirates 813 fernando tunnel e. jeffrey united arab,brandon moore,fernando tunnel e. jeffrey united arab,813,,,,,,,00445335442750,40023617
c7e9b324c72c06358c21d6d32c116ddb,BENE,mcguire plc 4740 oscar grove myanmar,mcguire plc,oscar,4740,,,grove,,myanmar,GB25IJMR33133525736244,00411561900491654229,10409038
e85ac1ebe3e12a069f3741975673d2c4,BENE,ramos- vargas vargas 1899 smith shores port patrickmouth . 41067 41067,ramos- vargas vargas,smith shores port patrickmouth,41067,,41067,,,,GB66ZPGZ75743021055729,,25041334
f7852777e68ae8396027f7c801fc687a,BENE,dianr reil t4404 waoterlaand 33835,dianr reil,t4404 waoterlaand,,,33835,,,,GB43WGCM55688966810000,06697321622,35031116
2d738a8c30e9c260c1bac9425826d5d0,BENE,mrs. natalie dennis 7333 wendy mission east jasonton north anthony ethiopia,mrs. natalie dennis,wendy mission,7333,,,,,ethiopia,GB94QNXH74459733966778,,35008349
0e899f794044e89b581b9685e39ca8c3,ORG,"aguilar, crtis and riley inc. 6860 mcclure inlet soite 747 west aaron vanuatu","aguilar, crtis and riley inc.",west,747,,,aaron,,vanuatu,GB61DJCH73467809632182,,60049698
5ab019fad7e7a47224fcf3cc93f58272,ORG,jennifer smith sr. 35817 mccullough shores hoganhaven 79708 kenya,jennifer smith sr.,mccullough shores hoganhaven,35817,,79708,,,kenya,GB08AOOF40725325159911,,25020665
aaf8a83d2fde9a62c126cbdc4e4b1fbd,ORG,dyer-brown 67116 alexander orchard ericaville 92500 oman,dyer-brown,alexander orchard ericaville,67116,,92500,,,oman,,,35005225
5251885b93b85b14279e25a39e280efc,ORG,saunders port kevinport faroe islands,saunders,,,,,,,faroe islands,GB55HHBW29391461391677,0041474382429544639,35015888
024068f049b852a265974e5d1f25d3b8,BENE,dana greenw port trevor 17414,dana greenw,,17414,,,,,,GB65HIWN39648864536625,00410012254078943,25028428
5435b8f50dc68b6d0ded2f5ce0642d40,BENE,wallace-htat ltd. 6468 johnson ppassage port angela 91894 marshall islands,wallace-htat ltd.,johnson ppassage port angela,6468,,91894,,,marshall islands,GB88XVWD60923472231863,,40018991
f365c3748402251e6aafdeef210a41a3,BENE,jone jone sllc andorra 21222 barajas summit port tony 04534 389965084,jone jone sllc,barajas summit port tony 04534,389965084,,,,,,GB19RQMO94265790639931,004188620083627180,10073423
11a67b0ccd4d3a948a08a9346232c8cc,BENE,michael huff 7641 stanley divide port robert north william 65008,michael huff,stanley divide port robert north william,7641,,65008,,,,GB66EFUZ91777724268856,00015017299052,25037486
cea26b667c1cdced370cf5f022dd60c7,BENE,"garca, harris and welch 484 allen skyway apt. 415 samoa","garca, harris and welch",allen skyway,484,apt. 415,,samoa,,,GB69KAWU06704937434831,,20003731
6018e7c44d1cba328246bc970c2173d7,ORG,martinez-torres 254 bowman junction apt. 897 north heatherstad 45907,martinez-torres,north heatherstad,254,apt. 897,45907,,,,,,25038477
12352f96ed170277a098297554ae5d47,BENE,fox-egz company 06808,fox-egz company,,,, 06808,,,,GB83TWBX55792588745936,,35027579
02f9e6068bfd18b28ef76f6542f40e83,BENE,ho rn-wwioliams republic 430 amanda green apt. 922 alexanderfort abbottfort 17936czech +1-765-1495,ho rn-wwioliams,amanda green,430,apt. 922,,,,,,0041001204812433829668,35024044
1b6981d10ec6fd03db9ac8230f5587bd,ORG,harris incorporated 7556 thomas village south matthewberg 22319 vietnam,harris incorporated,thomas village south matthewberg,7556,,22319,,,vietnam,GB32KKQX04751089127485,0041367470740516059,70017917
e0de86cb977d61646878237319fe7ebd,ORG,nelson ltd 5958 melissa orchard suite 554 rangelbury 33915 greece 53200907,nelson ltd,greece,53200907,,,,,,GB08XTNN31259942622272,004100185549345516578,10252229
5457e197f660a051170f2bbebfb9183e,ORG,timothy gregory ii 1507 elizabeth crescent suite 135 skinnerview east emmafurt 78696 egypt,timothy gregory ii,skinnerview east emmafurt,1507,suite 135,78696,,,egypt,,,50000269
2233c41f9fc9306e265cad4cbdd710f7,BENE,anrew morales kuwait 92953 alex plain apt. 018 port johnbury 29495,anrew morales,port johnbury,92953,apt. 018,29495,,,,GB30HQOG49297098486688,00412724200635,30024149
099598526de3ca786c23df637fbfa347,BENE,j. morto ii 59619879 586 tayllor manor amymouth 55929 kiribati,j. morto ii,tayllor manor amymouth,586,,55929,,,kiribati,,,35029176
3d731efc141a1bed27ce97bcfe4d322a,ORG,welch-harris jasonville morriston 30853 dominica,welch-harris,,,,30853,jasonville morriston,,dominica,GB97DKDW85067839849679,0041539911050590086,10236196
6411a21a657ce9be1ea6549e9f66477d,ORG,webb-smith grp. new robertport e. judithside taiwan,webb-smith grp.,,,,,,,taiwan,GB36IBJW29024670732014,,10065885
544220f8aca9d9431dab27ceef5828bb,ORG,lawrence plc 904 gerald course apt. 960 fostertown 76581,lawrence plc,gerald course,904,apt. 960,76581,fostertown,,,GB37JFYC67784292022650,00410014892205283,10427512
fae69020ccad6f2c17955560db15d8b9,ORG,"gonzalez, hartman and roach 99051 justin manors danatown brandihaven 60755","gonzalez, hartman and roach",justin manors danatown brandihaven,99051,,60755,,,,GB86GWHD93007653450260,,10520194
60d0b20952b45531546a5c86e4fd0b8e,ORG,"wright, grayand 20458 peeez fields port allen 85023","wright, grayand",peeez fields,20458,,85023,port allen,,,GB87ZFVC36336244515601,,30016928
87ff12af2436196b74f278f919d2607b,BENE,donnna melendez jr. 5708 briana shores patrickview 37815 palestinian territory,donnna melendez jr.,briana shores patrickview,5708,,37815,,,,GB61NQVJ14299669319171,,35002763
f0d1b68b87c22ea03c1c59d28838deb7,BENE,scott lvoe sr. seychalles 6057 kevin burg apt. 931 graceton 23072 929940528,scott lvoe sr.,kevin burg,6057,apt. 931,23072,929940528,,,GB36RMSP34259929588955,08407320835891,20003145
6c1697f46ea68cd817222513631e0f6b,BENE,m.r. cruz +1-398-1041 614 mark tunnel suite 763 east walter 46121 46121 samoa,m.r. cruz,samoa,46121,,,,,,GB82FJHH05208550871222,2583396560,30014505
dcebdc59102c0eb1ba7882ec89dda3a4,ORG,ortiz-anderson llc 691 crosby manor port port stacey 26623 +1-856-9498,ortiz-anderson llc,crosby manor port port stacey,26623 +1-856-9498,,,,,,GB34ZDDJ22732607756910,,30002891
4586a8aabbdf038c8d76599bb6ea5755,BENE,"wolfe, evans and leonard 948 foster center new mariaville","wolfe, evans and leonard",,,,,,,,,,10365558
c4fce485f194f08f5ce72a58e041298e,ORG,meagan wright 52480 nicole ferfy apt. 074 87177 burkina faso +1-153-9964,meagan wright,nicole ferfy,52480,apt. 074,+1-153-9964,,,burkina faso,GB49TWLZ35363612519133,,25021894
ed7bfeeada14a994ffd26b1c89c5acae,BENE,n.n. raie 7700 diana isle suite 519 south ryanview port paulshire 98737 guadeloupe,n.n. raie,diana isle suite 519 south ryanview port paulshire,7700,,98737,,,guadeloupe,GB34MVEG22074795880544,004186939780039261,35009275
70cd942d04edf7fd367306fd21a33963,BENE,rodnay miller 952 jessica skyway west victoriamouth bosnia and herzegovina,rodnay miller,jessica skyway west victoriamouth,952,,,,,bosnia and herzegovina,,00647025146477118,35000322
7d32325d23e56999ce05eea073cf0836,BENE,"alexander, swanson and little 5149 roach locks suite 963 port stephaniemouth 56755 slovenia","alexander, swanson and little",roach locks suite 963 port stephaniemouth,5149,,56755,,,slovenia,GB49EFDF16289799394741,,10573414
c2692a4172d632e54f4085639ec7ffd7,ORG,d. mcguire p2807428 alexandercheater north cafrieport,d. mcguire,,,,,,,,GB77OOEU01786432035440,00412545143340,20007287
5ad794fd0710b31e8669033c2c919afa,BENE,robert baker 93753 cooper drive suite 193 blakemouth east hunter 77502 puerto rico,robert baker,cooper drive,93753,suite 193,77502,,,puerto rico,GB94ATGQ89443240670015,,80056150
7e2071ef269aa92ff2a2a2d3bec970b0,BENE,gabrielle mora 626 jacqueline motorway apt. 233 liuville lake kelly 70453 jamaica,gabrielle mora,liuville lake kelly,626,apt. 233,70453,,,jamaica,GB70TYJD90241499773412,000134194915591059,35031746
3bb160e4bfb8e54b1a45550d67ce0bda,ORG,travis simpson 31541 bradley valley apt. 105 pollardchester 69949,travis simpson,bradley valley,31541,apt. 105,69949,pollardchester,,,GB68FKNJ44465639133420,,50020154
cac68f99c7dd7af4e8ca788463c20bba,BENE,j. byrd +1-915-1810 856 john lake south glenn cocos (keeling) islands,j. byrd,+1-915-1810 856 john lake south glenn,,,,,,cocos keeling islands,GB38IVPK99121465170770,00415428628024,40012658
8a1894b4a9e455ca2efca51221fd625a,BENE,joseph lee ii 94579 bryan burg south jessica 39466 faroe islands,joseph lee ii,bryan burg south jessica,94579,,39466,,,faroe islands,,0001904229771561518,35013692
0bd72019e3aad389f92dc82764c5f296,ORG,"garcia jones, morrison and 3504 riley forges newmanstad 35016","garcia jones, morrison and",riley forges,3504,,35016,newmanstad,,,GB51BPYC50246683988261,,80021049
fa2209af6379b79a945de4ab32e4c180,ORG,spencercarter jr. 92860 larry oval apt. 490 joelland east douglawland japan,spencercarter jr.,larry oval,92860,apt. 490,,joelland east douglawland,,japan,GB18VTBW08242937118610,00413966119544492,90007181
c1184f24780a607d6bff8f68b6ab415c,BENE,mark javson 46658 miller clliffs westjoseph 99771 +1-819-7462,mark javson,miller clliffs westjoseph,99771 +1-819-7462,,,,,,GB38KHEN04799982129753,,35019212
68c71fe3499ee82a85d18ee6a1840533,ORG,burgezs-orice corporation 274 luis burg bahrain,burgezs-orice corporation,luis,274,,,burg,,bahrain,GB67PCGE40742752564170,004100129025243604844,25040637
485429a70df3527886123ad7756ddbcf,ORG,l. johbson ii 128 caniels pine lake stephensside 15855moldova,l. johbson ii,caniels pine lake stephensside 15855moldova,128,,,,,,GB53PNUB57762511335590,00413268431024,30001515
193f27c591fe1bc27eb473b8106ad523,BENE,"hale, underwood and schmidt p.o. box 595 1873 jerome run apt. 547 west kimberly 29291 iran","hale, underwood and schmidt",west kimberly,1873,apt. 547,29291,,,iran,GB74OXIE51142656754607,0041001567699250050909,40013835
63a0be626f2ff666aa68dba315087a53,ORG,mr. jessica murray 788 common brooksborough brooksborough,mr. jessica murray,common brooksborough brooksborough,788,,,,,,,004112959310770,20022956
4480aeae8c24a5651aa460dc842de45f,BENE,bartlett-olane 8591 joseph canyon katherinefurt20644 greenland,bartlett-olane,joseph canyon,8591,,katherinefurt20644,,,greenland,GB28CCIB71132465773797,002090272402756047,10509909
ba0fe86b3f31b6f709b35f7bb7cfe5c2,BENE,seth smith zealand 35998 angela gardens suite 024 fowlerfurt south brianview new +1-131-2558,seth smith,fowlerfurt south brianview,new +1-131-2558,suite 024,,,,,GB77KAFP64972593098244,,40016896
70b7743660d874097e5f127c429dc643,BENE,smith-shaffer 6878 glass harbor shannonfort . guzmantonegypt,smith-shaffer,,,,,,,,,,10194159
